year,species_code,comp_type,iss_length,region
2004,21720,female,1217.4137792958502,bs_shelf
2004,21720,male,1276.1462586067216,bs_shelf
2004,21720,total,1887.1100074034423,bs_shelf
2004,21740,female,1794.526704362654,bs_shelf
2004,21740,male,2113.809458943648,bs_shelf
2004,21740,total,2668.315492694692,bs_shelf
2005,10110,female,2384.199991424209,bs_shelf
2005,10110,male,1133.1755181336705,bs_shelf
2005,10110,total,3136.118435437034,bs_shelf
2005,10112,female,471.8384470658219,bs_shelf
2005,10112,male,408.7778429886958,bs_shelf
2005,10112,total,796.3322461131953,bs_shelf
2005,10115,female,100.5855992767418,bs_shelf
2005,10115,male,109.9965426243852,bs_shelf
2005,10115,total,214.85950229007005,bs_shelf
2005,10130,female,1521.3843658492467,bs_shelf
2005,10130,male,1557.561098041312,bs_shelf
2005,10130,total,2446.513164146469,bs_shelf
2005,10210,female,1373.949333832924,bs_shelf
2005,10210,male,855.0676225078132,bs_shelf
2005,10210,total,1765.9646750872432,bs_shelf
2005,10261,female,1281.6006777738576,bs_shelf
2005,10261,male,1162.4273131185737,bs_shelf
2005,10261,total,1557.4136600034326,bs_shelf
2005,10285,female,1043.7927620690025,bs_shelf
2005,10285,male,956.3402284530192,bs_shelf
2005,10285,total,1564.7231885887263,bs_shelf
2005,21720,female,784.8099838439471,bs_shelf
2005,21720,male,910.234227466438,bs_shelf
2005,21720,total,1163.962676845116,bs_shelf
2005,21740,female,1289.024379297116,bs_shelf
2005,21740,male,1315.0514780680642,bs_shelf
2005,21740,total,1783.7374023970178,bs_shelf
2006,10110,female,2442.2431057770987,bs_shelf
2006,10110,male,973.2410119479724,bs_shelf
2006,10110,total,3154.7657396364543,bs_shelf
2006,10112,female,376.16450019618907,bs_shelf
2006,10112,male,485.38238376602067,bs_shelf
2006,10112,total,707.3875874665072,bs_shelf
2006,10115,female,117.84962446256031,bs_shelf
2006,10115,male,96.30964226479806,bs_shelf
2006,10115,total,211.0278746915176,bs_shelf
2006,10130,female,1859.418913758234,bs_shelf
2006,10130,male,1749.253660609328,bs_shelf
2006,10130,total,2815.602566352074,bs_shelf
2006,10210,female,2642.1570923810405,bs_shelf
2006,10210,male,1667.6215548675773,bs_shelf
2006,10210,total,3374.359980585125,bs_shelf
2006,10261,female,1520.5896400390966,bs_shelf
2006,10261,male,1529.9246162180027,bs_shelf
2006,10261,total,2214.386720739207,bs_shelf
2006,10285,female,969.1155612720476,bs_shelf
2006,10285,male,821.5039469249499,bs_shelf
2006,10285,total,1452.584797336762,bs_shelf
2006,21720,female,1563.6461765304057,bs_shelf
2006,21720,male,1510.634370103389,bs_shelf
2006,21720,total,2486.5101243702393,bs_shelf
2006,21740,female,1314.064623396759,bs_shelf
2006,21740,male,1520.167768792625,bs_shelf
2006,21740,total,1767.0720835601958,bs_shelf
2007,10110,female,1812.864095852191,bs_shelf
2007,10110,male,935.1071058232088,bs_shelf
2007,10110,total,2501.7446257649635,bs_shelf
2007,10112,female,415.13857247719153,bs_shelf
2007,10112,male,368.9083977391357,bs_shelf
2007,10112,total,693.2274767114994,bs_shelf
2007,10115,female,96.4253400249506,bs_shelf
2007,10115,male,96.43576762674624,bs_shelf
2007,10115,total,217.4168853949351,bs_shelf
2007,10130,female,1304.748707245646,bs_shelf
2007,10130,male,1355.6003582111134,bs_shelf
2007,10130,total,2160.942850379972,bs_shelf
2007,10210,female,1799.4786430533266,bs_shelf
2007,10210,male,1388.059014261706,bs_shelf
2007,10210,total,2233.4360585591353,bs_shelf
2007,10261,female,929.541193775064,bs_shelf
2007,10261,male,1642.4662211475534,bs_shelf
2007,10261,total,1794.846812301449,bs_shelf
2007,10285,female,1077.2880640786052,bs_shelf
2007,10285,male,783.9650800293588,bs_shelf
2007,10285,total,1345.1987580196633,bs_shelf
2007,21720,female,258.3038478556966,bs_shelf
2007,21720,male,218.97790403748485,bs_shelf
2007,21720,total,269.52763916128936,bs_shelf
2007,21740,female,971.5052400619992,bs_shelf
2007,21740,male,1022.623933276877,bs_shelf
2007,21740,total,962.9949103508932,bs_shelf
2008,10110,female,2140.231443527548,bs_shelf
2008,10110,male,1039.6355186441972,bs_shelf
2008,10110,total,2694.498438226429,bs_shelf
2008,10112,female,413.21686986871504,bs_shelf
2008,10112,male,410.0892206416633,bs_shelf
2008,10112,total,749.4951500060499,bs_shelf
2008,10115,female,59.33318980901025,bs_shelf
2008,10115,male,64.111993199218,bs_shelf
2008,10115,total,158.67591527294317,bs_shelf
2008,10130,female,1162.8403667351215,bs_shelf
2008,10130,male,942.6737353896405,bs_shelf
2008,10130,total,1648.3638105957195,bs_shelf
2008,10210,female,1302.1285571571427,bs_shelf
2008,10210,male,1124.210915658971,bs_shelf
2008,10210,total,1635.7875930229554,bs_shelf
2008,10261,female,764.9094979440175,bs_shelf
2008,10261,male,1447.227586650081,bs_shelf
2008,10261,total,1417.2415790961168,bs_shelf
2008,10285,female,1251.5093946421946,bs_shelf
2008,10285,male,1038.6353269929384,bs_shelf
2008,10285,total,1746.8290506646968,bs_shelf
2008,21720,female,1201.0107069029043,bs_shelf
2008,21720,male,1172.5289962711026,bs_shelf
2008,21720,total,1757.033370085946,bs_shelf
2008,21740,female,1203.077227732312,bs_shelf
2008,21740,male,1123.044793189529,bs_shelf
2008,21740,total,1443.0974751761812,bs_shelf
2009,10110,female,1501.2894960142737,bs_shelf
2009,10110,male,636.9891350286572,bs_shelf
2009,10110,total,1821.837958405254,bs_shelf
2009,10112,female,311.5923786297126,bs_shelf
2009,10112,male,301.4965426802656,bs_shelf
2009,10112,total,556.9159607983354,bs_shelf
2009,10115,female,82.43444075767604,bs_shelf
2009,10115,male,116.69782642585557,bs_shelf
2009,10115,total,290.9571474493964,bs_shelf
2009,10130,female,1489.97813349878,bs_shelf
2009,10130,male,1242.386147460584,bs_shelf
2009,10130,total,2216.9994511902296,bs_shelf
2009,10210,female,1196.745786321197,bs_shelf
2009,10210,male,980.8607676668612,bs_shelf
2009,10210,total,1424.0737290671575,bs_shelf
2009,10261,female,1336.1523923886805,bs_shelf
2009,10261,male,1041.5266289870597,bs_shelf
2009,10261,total,1740.4319069845592,bs_shelf
2009,10285,female,1467.2323279059358,bs_shelf
2009,10285,male,1805.113068404937,bs_shelf
2009,10285,total,2806.9109278292935,bs_shelf
2009,21720,female,1538.4004351934666,bs_shelf
2009,21720,male,1528.8240926272274,bs_shelf
2009,21720,total,907.9195368052088,bs_shelf
2009,21740,female,979.5453218620456,bs_shelf
2009,21740,male,858.299144722305,bs_shelf
2009,21740,total,1183.344761772013,bs_shelf
2010,10110,female,1932.9660420524249,bs_shelf
2010,10110,male,724.7905689792498,bs_shelf
2010,10110,total,2318.2679359250137,bs_shelf
2010,10112,female,446.78120840518966,bs_shelf
2010,10112,male,405.7303603980216,bs_shelf
2010,10112,total,714.7253340199981,bs_shelf
2010,10115,female,191.90724360842495,bs_shelf
2010,10115,male,261.3048364877964,bs_shelf
2010,10115,total,714.904958392269,bs_shelf
2010,10130,female,963.6203994064516,bs_shelf
2010,10130,male,567.6656868987261,bs_shelf
2010,10130,total,1160.8130335961605,bs_shelf
2010,10210,female,1287.7831977892477,bs_shelf
2010,10210,male,925.1771992480984,bs_shelf
2010,10210,total,1559.5273425790178,bs_shelf
2010,10261,female,1094.7596592558473,bs_shelf
2010,10261,male,898.8851009734376,bs_shelf
2010,10261,total,1417.0014251458344,bs_shelf
2010,10285,female,1008.7580265450904,bs_shelf
2010,10285,male,1294.6513002070965,bs_shelf
2010,10285,total,2009.6778072647137,bs_shelf
2010,21720,female,827.4640804571441,bs_shelf
2010,21720,male,805.548497808259,bs_shelf
2010,21720,total,1190.51179944243,bs_shelf
2010,21740,female,978.3205028737536,bs_shelf
2010,21740,male,951.0331859368496,bs_shelf
2010,21740,total,1250.935839766067,bs_shelf
2011,10110,female,1669.5141210522097,bs_shelf
2011,10110,male,738.2736410843333,bs_shelf
2011,10110,total,1963.3819510121004,bs_shelf
2011,10112,female,372.3708868292743,bs_shelf
2011,10112,male,318.64303952808564,bs_shelf
2011,10112,total,596.374623670765,bs_shelf
2011,10115,female,547.7131885846935,bs_shelf
2011,10115,male,652.2714606123423,bs_shelf
2011,10115,total,1168.8878431755627,bs_shelf
2011,10130,female,665.6576615854167,bs_shelf
2011,10130,male,731.3600009243061,bs_shelf
2011,10130,total,1045.4845280292463,bs_shelf
2011,10210,female,965.8615629221468,bs_shelf
2011,10210,male,721.0197781537537,bs_shelf
2011,10210,total,1133.5251860784076,bs_shelf
2011,10261,female,1016.8492218017152,bs_shelf
2011,10261,male,980.9544248875616,bs_shelf
2011,10261,total,1424.6966909772648,bs_shelf
2011,10285,female,857.3934310018118,bs_shelf
2011,10285,male,1163.2549700427514,bs_shelf
2011,10285,total,1773.0390400424476,bs_shelf
2011,21720,female,1184.8937069648566,bs_shelf
2011,21720,male,1174.1457191071793,bs_shelf
2011,21720,total,1397.963725761462,bs_shelf
2011,21740,female,1345.2418005838283,bs_shelf
2011,21740,male,1357.55560729189,bs_shelf
2011,21740,total,1349.799380662168,bs_shelf
2012,10110,female,1370.536119070361,bs_shelf
2012,10110,male,508.231551183578,bs_shelf
2012,10110,total,1555.643994617173,bs_shelf
2012,10112,female,421.4958145426916,bs_shelf
2012,10112,male,372.629360799836,bs_shelf
2012,10112,total,671.0819824639854,bs_shelf
2012,10115,female,323.96399925032125,bs_shelf
2012,10115,male,387.48876468679185,bs_shelf
2012,10115,total,681.3359221949971,bs_shelf
2012,10130,female,959.1207657518194,bs_shelf
2012,10130,male,880.962725229219,bs_shelf
2012,10130,total,1446.7975246946928,bs_shelf
2012,10210,female,1588.233859016872,bs_shelf
2012,10210,male,984.9673101097668,bs_shelf
2012,10210,total,1822.7268665864617,bs_shelf
2012,10261,female,942.2661616922404,bs_shelf
2012,10261,male,717.6732849432002,bs_shelf
2012,10261,total,1220.1294537686808,bs_shelf
2012,10285,female,804.1858531021984,bs_shelf
2012,10285,male,764.5236615905281,bs_shelf
2012,10285,total,1177.2335098267442,bs_shelf
2012,21720,female,824.7068550455368,bs_shelf
2012,21720,male,939.1410651316072,bs_shelf
2012,21720,total,865.266062778439,bs_shelf
2012,21740,female,1130.021056216362,bs_shelf
2012,21740,male,1080.9624293117,bs_shelf
2012,21740,total,1440.64305772683,bs_shelf
2013,10110,female,1514.433538834436,bs_shelf
2013,10110,male,586.2661160995162,bs_shelf
2013,10110,total,1774.8390197808192,bs_shelf
2013,10112,female,344.873678037972,bs_shelf
2013,10112,male,448.27425620502174,bs_shelf
2013,10112,total,675.0373673999089,bs_shelf
2013,10115,female,192.7806250476021,bs_shelf
2013,10115,male,237.16575752852336,bs_shelf
2013,10115,total,439.7524503552948,bs_shelf
2013,10130,female,586.4881980857824,bs_shelf
2013,10130,male,422.50015612334806,bs_shelf
2013,10130,total,662.0414378894521,bs_shelf
2013,10210,female,1656.9435231283717,bs_shelf
2013,10210,male,1021.6219532904402,bs_shelf
2013,10210,total,1899.6369748693403,bs_shelf
2013,10261,female,1476.2836699555887,bs_shelf
2013,10261,male,1128.3605110469823,bs_shelf
2013,10261,total,1899.0076156831956,bs_shelf
2013,10285,female,756.8022969283762,bs_shelf
2013,10285,male,700.8761598981811,bs_shelf
2013,10285,total,1154.305392308676,bs_shelf
2013,21720,female,725.0681418406931,bs_shelf
2013,21720,male,643.9938500837844,bs_shelf
2013,21720,total,909.00335315588,bs_shelf
2013,21740,female,1943.3190218435957,bs_shelf
2013,21740,male,1928.9824447829624,bs_shelf
2013,21740,total,2530.8131518014075,bs_shelf
2014,10110,female,1497.2604585276156,bs_shelf
2014,10110,male,545.671586736796,bs_shelf
2014,10110,total,1760.1508005589333,bs_shelf
2014,10112,female,340.591563397004,bs_shelf
2014,10112,male,344.4129921188738,bs_shelf
2014,10112,total,598.9969379810301,bs_shelf
2014,10115,female,181.2313618597884,bs_shelf
2014,10115,male,188.24303460082655,bs_shelf
2014,10115,total,364.7726987133813,bs_shelf
2014,10130,female,771.325750736007,bs_shelf
2014,10130,male,591.393611516208,bs_shelf
2014,10130,total,939.7324550311522,bs_shelf
2014,10210,female,1336.939220387864,bs_shelf
2014,10210,male,989.4230015757756,bs_shelf
2014,10210,total,1676.918287850244,bs_shelf
2014,10261,female,1224.731398012099,bs_shelf
2014,10261,male,908.7618946273363,bs_shelf
2014,10261,total,1572.813587109249,bs_shelf
2014,10285,female,896.6399963354467,bs_shelf
2014,10285,male,816.3941777674103,bs_shelf
2014,10285,total,1368.936847944598,bs_shelf
2014,21720,female,790.8575499937454,bs_shelf
2014,21720,male,798.7430183990372,bs_shelf
2014,21720,total,1057.2773485866462,bs_shelf
2014,21740,female,2102.386173621878,bs_shelf
2014,21740,male,1950.6230885191517,bs_shelf
2014,21740,total,2104.8685094127177,bs_shelf
2015,10110,female,2107.8608844015216,bs_shelf
2015,10110,male,754.1609097608161,bs_shelf
2015,10110,total,2557.584272492166,bs_shelf
2015,10112,female,456.814921300706,bs_shelf
2015,10112,male,428.428393394659,bs_shelf
2015,10112,total,804.6126884993657,bs_shelf
2015,10115,female,171.4525418853949,bs_shelf
2015,10115,male,154.85150233772873,bs_shelf
2015,10115,total,336.39307055297803,bs_shelf
2015,10130,female,1212.8945059098362,bs_shelf
2015,10130,male,788.071121667661,bs_shelf
2015,10130,total,1532.4870622332894,bs_shelf
2015,10210,female,1271.6220692729012,bs_shelf
2015,10210,male,911.4710901666092,bs_shelf
2015,10210,total,1544.3630778103018,bs_shelf
2015,10261,female,1199.9723210390102,bs_shelf
2015,10261,male,1035.4161818755326,bs_shelf
2015,10261,total,1713.4457348812573,bs_shelf
2015,10285,female,703.6195668998204,bs_shelf
2015,10285,male,730.0264771305647,bs_shelf
2015,10285,total,1180.4274024340225,bs_shelf
2015,21720,female,1381.7085257528167,bs_shelf
2015,21720,male,1371.215449767946,bs_shelf
2015,21720,total,2067.590346526456,bs_shelf
2015,21740,female,2747.759601892132,bs_shelf
2015,21740,male,2573.316693343931,bs_shelf
2015,21740,total,3375.421900331738,bs_shelf
2016,10110,female,2940.0880555915387,bs_shelf
2016,10110,male,1195.35519414282,bs_shelf
2016,10110,total,3540.616061222264,bs_shelf
2016,10112,female,499.3964447787859,bs_shelf
2016,10112,male,463.79297536295286,bs_shelf
2016,10112,total,868.7057084244793,bs_shelf
2016,10115,female,142.64321988346967,bs_shelf
2016,10115,male,99.14794834219605,bs_shelf
2016,10115,total,240.97116004169573,bs_shelf
2016,10130,female,1756.976155703635,bs_shelf
2016,10130,male,1426.2860142822765,bs_shelf
2016,10130,total,2541.1596020520446,bs_shelf
2016,10210,female,2871.3232097039254,bs_shelf
2016,10210,male,1888.2090164155709,bs_shelf
2016,10210,total,3264.211471813351,bs_shelf
2016,10261,female,1383.4817780526862,bs_shelf
2016,10261,male,1102.9001285747754,bs_shelf
2016,10261,total,1600.2072659651983,bs_shelf
2016,10285,female,963.4590520924652,bs_shelf
2016,10285,male,872.066606312688,bs_shelf
2016,10285,total,1567.1603668222203,bs_shelf
2016,21720,female,1874.579315740661,bs_shelf
2016,21720,male,2033.6805134728936,bs_shelf
2016,21720,total,3148.5406536976443,bs_shelf
2016,21740,female,1711.868453113821,bs_shelf
2016,21740,male,1871.3199817145908,bs_shelf
2016,21740,total,2284.3708900556535,bs_shelf
2017,10110,female,2150.960950984353,bs_shelf
2017,10110,male,872.9326638865523,bs_shelf
2017,10110,total,2626.852481383655,bs_shelf
2017,10112,female,452.7436343748235,bs_shelf
2017,10112,male,388.8604371600926,bs_shelf
2017,10112,total,763.2799731907523,bs_shelf
2017,10115,female,117.67616502342533,bs_shelf
2017,10115,male,70.1914638931447,bs_shelf
2017,10115,total,190.50980246673996,bs_shelf
2017,10130,female,1851.6478580743983,bs_shelf
2017,10130,male,1506.6854223900427,bs_shelf
2017,10130,total,2647.6077370485023,bs_shelf
2017,10210,female,1041.8386221517096,bs_shelf
2017,10210,male,627.3355898913928,bs_shelf
2017,10210,total,1105.8400192007628,bs_shelf
2017,10261,female,1410.022942997756,bs_shelf
2017,10261,male,1275.444612496287,bs_shelf
2017,10261,total,2081.058415637588,bs_shelf
2017,10285,female,939.762184997197,bs_shelf
2017,10285,male,1043.0602236620398,bs_shelf
2017,10285,total,1566.761815332417,bs_shelf
2017,21720,female,1695.4732495236078,bs_shelf
2017,21720,male,1702.63566986597,bs_shelf
2017,21720,total,2802.220359175935,bs_shelf
2017,21740,female,2699.3662596466916,bs_shelf
2017,21740,male,2605.81863925749,bs_shelf
2017,21740,total,3907.440292779507,bs_shelf
2018,10110,female,1553.8080647904198,bs_shelf
2018,10110,male,852.4631866686971,bs_shelf
2018,10110,total,2039.9216132816928,bs_shelf
2018,10112,female,426.0841116738565,bs_shelf
2018,10112,male,408.77691423894015,bs_shelf
2018,10112,total,771.7737533503764,bs_shelf
2018,10115,female,95.25798191269716,bs_shelf
2018,10115,male,50.09492676599995,bs_shelf
2018,10115,total,150.19492915787805,bs_shelf
2018,10130,female,1471.2761874164785,bs_shelf
2018,10130,male,1181.7431285878,bs_shelf
2018,10130,total,2073.129417117691,bs_shelf
2018,10210,female,2802.937179144811,bs_shelf
2018,10210,male,1712.5445138705331,bs_shelf
2018,10210,total,458.91107161069783,bs_shelf
2018,10261,female,1033.089795859781,bs_shelf
2018,10261,male,1055.8076450475812,bs_shelf
2018,10261,total,1367.2652799276457,bs_shelf
2018,10285,female,1435.651161442507,bs_shelf
2018,10285,male,1351.6170590454649,bs_shelf
2018,10285,total,2036.2202381412703,bs_shelf
2018,21720,female,1724.84639094635,bs_shelf
2018,21720,male,1715.7947705839763,bs_shelf
2018,21720,total,2995.8595471965655,bs_shelf
2018,21740,female,980.5072427882894,bs_shelf
2018,21740,male,1004.637999492775,bs_shelf
2018,21740,total,1264.7065808921332,bs_shelf
2019,10110,female,2369.932789405319,bs_shelf
2019,10110,male,1274.9798881531435,bs_shelf
2019,10110,total,3273.374932379665,bs_shelf
2019,10112,female,349.40284656473136,bs_shelf
2019,10112,male,309.4693747171361,bs_shelf
2019,10112,total,592.6994238126692,bs_shelf
2019,10115,female,72.80592038370017,bs_shelf
2019,10115,male,25.703511776715747,bs_shelf
2019,10115,total,98.47599944690664,bs_shelf
2019,10130,female,1550.8732196937513,bs_shelf
2019,10130,male,1118.7734690797847,bs_shelf
2019,10130,total,2168.1165226810367,bs_shelf
2019,10210,female,1757.9972302242809,bs_shelf
2019,10210,male,970.8924209583744,bs_shelf
2019,10210,total,1995.1462250999816,bs_shelf
2019,10261,female,1378.7812174629803,bs_shelf
2019,10261,male,1275.672467745314,bs_shelf
2019,10261,total,2409.2797398167854,bs_shelf
2019,10285,female,1203.8162109445584,bs_shelf
2019,10285,male,916.2024576793044,bs_shelf
2019,10285,total,1626.9425736457245,bs_shelf
2019,21720,female,1026.3432518157751,bs_shelf
2019,21720,male,713.1872496719612,bs_shelf
2019,21720,total,1230.1603601293025,bs_shelf
2019,21740,female,3073.1192082240627,bs_shelf
2019,21740,male,2806.5901473831286,bs_shelf
2019,21740,total,2600.1413995515873,bs_shelf
2021,10110,female,2050.191034868698,bs_shelf
2021,10110,male,1077.144017424714,bs_shelf
2021,10110,total,2677.2206887940097,bs_shelf
2021,10112,female,316.1313370552744,bs_shelf
2021,10112,male,300.38147388891457,bs_shelf
2021,10112,total,602.6901153837094,bs_shelf
2021,10115,female,50.78049208422155,bs_shelf
2021,10115,male,13.550758876449375,bs_shelf
2021,10115,total,67.09226290614369,bs_shelf
2021,10130,female,1308.5053637864348,bs_shelf
2021,10130,male,1345.109387700455,bs_shelf
2021,10130,total,2214.8812986786675,bs_shelf
2021,10210,female,1040.966026596801,bs_shelf
2021,10210,male,787.7551100048133,bs_shelf
2021,10210,total,1232.3996952955415,bs_shelf
2021,10261,female,1346.466240617619,bs_shelf
2021,10261,male,1143.1384100271025,bs_shelf
2021,10261,total,2004.7373759304471,bs_shelf
2021,10285,female,943.714330246761,bs_shelf
2021,10285,male,918.155307363109,bs_shelf
2021,10285,total,1492.003540394266,bs_shelf
2021,21720,female,2002.704184899424,bs_shelf
2021,21720,male,1980.5460634724757,bs_shelf
2021,21720,total,3166.767145188049,bs_shelf
2021,21740,female,1687.777933618146,bs_shelf
2021,21740,male,1508.2266878855833,bs_shelf
2021,21740,total,2053.5128180984484,bs_shelf
2022,10110,female,1074.4543529623002,bs_shelf
2022,10110,male,739.7674441517594,bs_shelf
2022,10110,total,1525.2607577824567,bs_shelf
2022,10112,female,213.46621914658883,bs_shelf
2022,10112,male,179.79862796163337,bs_shelf
2022,10112,total,378.1109287032191,bs_shelf
2022,10115,female,36.22617306301613,bs_shelf
2022,10115,male,17.047059245900932,bs_shelf
2022,10115,total,54.69877703078881,bs_shelf
2022,10130,female,1108.1021232270368,bs_shelf
2022,10130,male,581.8374529904414,bs_shelf
2022,10130,total,1180.7725629110248,bs_shelf
2022,10210,female,1559.2792494459463,bs_shelf
2022,10210,male,1141.7460537978557,bs_shelf
2022,10210,total,2096.3785060943665,bs_shelf
2022,10261,female,1420.2508301198786,bs_shelf
2022,10261,male,1098.5175941780035,bs_shelf
2022,10261,total,1771.646191672949,bs_shelf
2022,10285,female,978.2546748168976,bs_shelf
2022,10285,male,908.7292409253284,bs_shelf
2022,10285,total,1527.0320280126996,bs_shelf
2022,21720,female,1614.5627635826081,bs_shelf
2022,21720,male,1674.8677556136442,bs_shelf
2022,21720,total,2387.993338508448,bs_shelf
2022,21740,female,1533.3934832074503,bs_shelf
2022,21740,male,1833.7246020618943,bs_shelf
2022,21740,total,2055.3732063456123,bs_shelf
2002,10110,female,735.5754155263816,bs_slope
2002,10110,male,264.5036091988953,bs_slope
2002,10110,total,963.8588974307532,bs_slope
2002,10112,female,318.09717846615206,bs_slope
2002,10112,male,285.80948949970644,bs_slope
2002,10112,total,559.6819286048733,bs_slope
2002,10115,female,178.9854603963626,bs_slope
2002,10115,male,294.2364888254526,bs_slope
2002,10115,total,442.0061256457736,bs_slope
2002,30060,female,117.289170366938,bs_slope
2002,30060,male,102.79673546367074,bs_slope
2002,30060,total,204.79698387455807,bs_slope
2004,10110,female,1305.1922144154676,bs_slope
2004,10110,male,422.9763155789528,bs_slope
2004,10110,total,1666.5019211675728,bs_slope
2004,10112,female,392.2790471861067,bs_slope
2004,10112,male,538.884933190445,bs_slope
2004,10112,total,817.5999696692951,bs_slope
2004,10115,female,211.042244465884,bs_slope
2004,10115,male,387.5473701122488,bs_slope
2004,10115,total,357.71576605712676,bs_slope
2004,30060,female,97.04975034428595,bs_slope
2004,30060,male,206.7094864820988,bs_slope
2004,30060,total,256.9159153108865,bs_slope
2008,10110,female,1037.508729365196,bs_slope
2008,10110,male,221.96080868560097,bs_slope
2008,10110,total,1041.1916788974695,bs_slope
2008,10112,female,419.21856492454566,bs_slope
2008,10112,male,459.9593218230603,bs_slope
2008,10112,total,714.1685138562286,bs_slope
2008,10115,female,196.8295007176579,bs_slope
2008,10115,male,351.630149492478,bs_slope
2008,10115,total,472.948172118334,bs_slope
2008,30060,female,84.07101918127036,bs_slope
2008,30060,male,98.25806686627064,bs_slope
2008,30060,total,145.78342744123944,bs_slope
2010,10110,female,848.6867161974993,bs_slope
2010,10110,male,337.4114610035725,bs_slope
2010,10110,total,1024.7247541355937,bs_slope
2010,10112,female,540.3962534828427,bs_slope
2010,10112,male,843.5739895261771,bs_slope
2010,10112,total,1189.6322122045792,bs_slope
2010,10115,female,143.29481488330828,bs_slope
2010,10115,male,396.4676402215309,bs_slope
2010,10115,total,532.1895662808708,bs_slope
2010,30060,female,100.9393418407092,bs_slope
2010,30060,male,120.60471859250242,bs_slope
2010,30060,total,225.45699270703068,bs_slope
2012,10110,female,679.9469004668309,bs_slope
2012,10110,male,311.2414831245393,bs_slope
2012,10110,total,829.4676733983313,bs_slope
2012,10112,female,332.9696658089176,bs_slope
2012,10112,male,238.30379473827816,bs_slope
2012,10112,total,394.12326000352,bs_slope
2012,10115,female,240.8309203290489,bs_slope
2012,10115,male,263.442249231034,bs_slope
2012,10115,total,366.6834314295057,bs_slope
2012,30060,female,112.88420834528632,bs_slope
2012,30060,male,105.63541541265016,bs_slope
2012,30060,total,191.6109300405297,bs_slope
2016,10110,female,514.065056884938,bs_slope
2016,10110,male,150.80532219621722,bs_slope
2016,10110,total,553.2383106219794,bs_slope
2016,10112,female,397.4828435416094,bs_slope
2016,10112,male,562.28538765501,bs_slope
2016,10112,total,902.354796127848,bs_slope
2016,10115,female,241.86055853346463,bs_slope
2016,10115,male,324.3013623988766,bs_slope
2016,10115,total,525.2148981108589,bs_slope
2016,30060,female,51.53862840887949,bs_slope
2016,30060,male,61.93425706844168,bs_slope
2016,30060,total,106.90187691369208,bs_slope
